%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1592874844605382878,2619,1592874844605064997,imu_link,-0.00412413044901,0.00575429340287,0.871493578068,0.490355812693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00819153078268,-0.00131850269639,0.114806535029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669735246897,-0.00992347341962,-9.58672175407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844615455677,2620,1592874844615290835,imu_link,-0.00434374161929,0.00581231955373,0.871773768463,0.48985492288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00816946555697,-0.00242565105279,0.106238912849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590502015501,-0.00728074011859,-9.60390146971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844625261251,2621,1592874844625113361,imu_link,-0.00436138211129,0.00588625091408,0.872046032447,0.48936903017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138278958404,-0.0268260484801,0.103525967314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501728444546,-0.0163439426804,-9.64799710512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844635274497,2622,1592874844635028241,imu_link,-0.00427868553961,0.00594002171937,0.87228469241,0.488943579954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016306062921,-0.032754569589,0.0900128883208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367373295873,-0.0612712576054,-9.7169916749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844645420304,2623,1592874844645073628,imu_link,-0.00414361590861,0.00594981750937,0.872496839474,0.488565957908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00656066452029,-0.0191694749754,0.0791727075776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937515981495,-0.144439646788,-9.81358909607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844655547998,2624,1592874844655048983,imu_link,-0.00408956900537,0.00594873942055,0.872683349929,0.488233201126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00563132481733,-0.0104870944796,0.0694825422011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137137940899,-0.170233926922,-9.86971771717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844665522832,2625,1592874844665058794,imu_link,-0.004044334003,0.0058771180914,0.872842896126,0.487949158753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0178201636146,-0.00911814438659,0.0584728013217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676082117483,-0.162279050052,-9.92325866222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844674957854,2626,1592874844674628210,imu_link,-0.00406364241907,0.00575549385987,0.872998556796,0.487671898855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0227039224755,-0.0164313459239,0.0571406465439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20940881595,-0.0509754292667,-9.94570543766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844685217106,2627,1592874844685043127,imu_link,-0.00410345707429,0.00566003722311,0.873150093792,0.4874013124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00804010042753,-0.0164154689066,0.0559568880942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274253064394,0.079210277088,-9.93650779724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844695443416,2628,1592874844695068416,imu_link,-0.00410472331908,0.0056104358265,0.873350545229,0.487042605327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126755450062,-0.0325746938649,0.0765657974653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415808947384,0.177184089646,-9.86435544491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844705234411,2629,1592874844704990239,imu_link,-0.00401681788877,0.00551018267992,0.873609351744,0.486580110164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138340804078,-0.0475606153612,0.100805406803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355562350899,0.190688177198,-9.79142328501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844715277484,2630,1592874844715003556,imu_link,-0.00390913850292,0.00534200819649,0.873930173456,0.486006413032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000892945097255,-0.047902889815,0.126421537518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252098771557,0.141593650356,-9.72915900946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844725186944,2631,1592874844724980173,imu_link,-0.00366281265295,0.00515732997593,0.874268051443,0.485402266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275326407672,-0.0296767626657,0.134005621027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197081668302,0.0622825705446,-9.75325126648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844735143884,2632,1592874844735002407,imu_link,-0.00344605616394,0.00498383308349,0.874617291321,0.484776113095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00214629247882,-0.0101961254077,0.139140661618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.338637606055,0.0198006708641,-9.82466294765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844745515749,2633,1592874844745347010,imu_link,-0.00313566767994,0.0048162234297,0.87493894696,0.484199143611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064341612487,-0.00760650035504,0.128200870329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.537805606425,-0.000737729067623,-9.91294066906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844755540768,2634,1592874844755069857,imu_link,-0.0028255909764,0.00470563249816,0.875233005558,0.483670403313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150146201777,-0.00135201730406,0.117310039591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55450283438,-0.0170090083731,-9.9593763113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844765719508,2635,1592874844765533907,imu_link,-0.00259143839565,0.00463182744726,0.875519908612,0.483152895308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125774626566,0.0011237645049,0.11489317931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.412708555162,-0.0311978039797,-9.98107190132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844775359347,2636,1592874844775080480,imu_link,-0.00235794650972,0.00452328703866,0.875799618293,0.482647913661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769684445322,-0.0110597989448,0.112274068591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326174229383,-0.016464872635,-10.0000933647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844785218252,2637,1592874844785002243,imu_link,-0.00219146948161,0.0044378501459,0.876077764923,0.482144431427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00525337232759,-0.0183895266449,0.112169814158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11005177591,-0.0121015519835,-9.96545238495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844795537217,2638,1592874844795086394,imu_link,-0.00204264875719,0.00437328716521,0.876345936714,0.481658074935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00770626798624,-0.0220055292916,0.108462327767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023674299242,-0.00541848293506,-9.92382643223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844805324105,2639,1592874844805030029,imu_link,-0.00199481300149,0.00431291203459,0.876601959125,0.481192710637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00205494969525,-0.00239398804426,0.103811832688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0406224022619,-0.0133378502214,-9.87293975353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844815312735,2640,1592874844815064936,imu_link,-0.00196856682892,0.00421364393635,0.87684796049,0.480745279888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00693242255981,-0.0121178260235,0.100003770355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057729097642,0.0317530335393,-9.81618845463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844825881773,2641,1592874844825630127,imu_link,-0.00197866667289,0.00408113057102,0.877102120576,0.480282520328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0106071135782,-0.00605858947931,0.103740792866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289136108011,0.09213628117,-9.82031588554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844835161652,2642,1592874844834973887,imu_link,-0.00185505298127,0.00397613058018,0.877345353965,0.479839430477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126150694037,-0.0377725704931,0.0997114135263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136981112324,0.152255018055,-9.80465197563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844845429780,2643,1592874844845041325,imu_link,-0.00167542213962,0.00387918254037,0.877578307705,0.479414704352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175113555247,-0.0597128731445,0.0957653162265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261827327311,0.134972204268,-9.77539896965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844855507179,2644,1592874844855076644,imu_link,-0.00150795507242,0.00373861709735,0.87782171838,0.478970541427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00162256273945,-0.0597449059787,0.0981675707331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235363995284,0.0623975337483,-9.76185426712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844865207694,2645,1592874844865052610,imu_link,-0.00137948136836,0.0036282811183,0.87806183801,0.478531442267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00570464653092,-0.045068820386,0.0971229458044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180053788796,-0.0295751101337,-9.74135438204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844875165324,2646,1592874844875006975,imu_link,-0.00119021305471,0.00352617673799,0.878295392572,0.478103914288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00569831580175,-0.0438145464247,0.0946960404131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623518441804,-0.106712248176,-9.74754961729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844885473309,2647,1592874844885281877,imu_link,-0.00101212730291,0.00342612925372,0.878519673715,0.477692809378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00202367406743,-0.0376576009976,0.0911222946425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191976137459,-0.0628276919946,-9.78109769821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844895404420,2648,1592874844895046443,imu_link,-0.000815201888825,0.00334466735596,0.878728921219,0.477308738302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00898762348685,-0.03024666457,0.0851405519241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0743429416791,-0.00414052753476,-9.83888173103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844905509570,2649,1592874844905348195,imu_link,-0.000662152751112,0.00329731662921,0.878937956763,0.476924268012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114310581618,-0.0143657347418,0.0853590975792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127181804366,0.0007516200174,-9.84381291866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844915537534,2650,1592874844915063998,imu_link,-0.000506145747532,0.00325665234831,0.879146241733,0.47654068418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00776587650092,-0.0143656764852,0.0853496433574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12969704885,-0.0529120198451,-9.80079324245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844925356313,2651,1592874844925222019,imu_link,-0.000386496030811,0.00322124735568,0.879339953728,0.476183494005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000448150548159,-0.000862372580364,0.0806238390761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.199446390942,-0.103998264112,-9.77006181479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844935222150,2652,1592874844935005991,imu_link,-0.00026635128938,0.00319677173299,0.879486510982,0.475913003298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172036719961,-0.000601300482231,0.0610811137548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.194735820219,-0.11172358878,-9.73369883299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844944977639,2653,1592874844944729179,imu_link,-0.000162166495058,0.0031812791627,0.879609647746,0.475685527167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00296734633629,0.00441565472803,0.0513766380488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.209269027412,-0.100276590511,-9.687408638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844955399479,2654,1592874844955065877,imu_link,-0.000184192435128,0.0031325015878,0.879753477115,0.475419786096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166023260659,0.0238479082792,0.0601387042768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21185958758,-0.115726792626,-9.61471480131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844965679580,2655,1592874844965496664,imu_link,-0.000172414632306,0.00311643574694,0.879896236876,0.475155627592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00682849634019,0.0104096661925,0.0599843574481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106307339668,-0.104446270131,-9.55596462488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844975313919,2656,1592874844975079586,imu_link,-0.000190258206383,0.00314897021586,0.880058991966,0.474853891685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047979691193,0.0225112927066,0.0687178529513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127859344333,-0.0896121744066,-9.58255518675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844985491136,2657,1592874844985103613,imu_link,-0.00023208404604,0.00317564628688,0.880226382711,0.474543334783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019636461829,0.0237329429449,0.0687278814172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103610112704,-0.0812059875578,-9.66986851692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874844994882977,2658,1592874844994621272,imu_link,-0.000174980422176,0.00315346636921,0.880392250299,0.474235712115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00318535415769,-0.00314273629853,0.0683655749988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0577336109243,-0.101720357127,-9.75994417667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845005539972,2659,1592874845005352727,imu_link,-0.000157717788818,0.00308860801162,0.880580829676,0.473885891363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022758155254,0.00283540074941,0.0781696778958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091196943447,-0.187699371204,-9.8267973423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845015226720,2660,1592874845014986806,imu_link,-0.000184273616642,0.00302489100348,0.880774738684,0.473525792089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028873028978,0.00891103263903,0.0806787834179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0742990227416,-0.208992060646,-9.85863101482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845025805417,2661,1592874845025614646,imu_link,-0.000181287049782,0.00297948271263,0.880988139747,0.473128933213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191212509541,0.00879636378943,0.0892553355104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107906638831,-0.170257967338,-9.86791977882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845035286155,2662,1592874845035033788,imu_link,-0.000224878494095,0.00294515602003,0.881206690241,0.472721952696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154623558098,0.017314888099,0.0918223148514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0983349390328,-0.105310438201,-9.85244629383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845045186608,2663,1592874845044965249,imu_link,-0.000199376740683,0.00288790055265,0.881424316876,0.472316412904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00935371762776,0.0112064871048,0.0917564515493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.182385362312,-0.0689547762275,-9.86432740688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845055822513,2664,1592874845055568623,imu_link,-0.000145118618254,0.00284801853157,0.881627980945,0.471936405616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044510253561,0.0210607833059,0.0857915866142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.319318530709,-0.0810135273263,-9.86484260559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845065453696,2665,1592874845065266933,imu_link,-0.000115513767906,0.0027791773655,0.881816741928,0.471584029082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142090389219,0.0272506978347,0.0797398943059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.367396660894,-0.105301156081,-9.8531414032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845075889302,2666,1592874845075348509,imu_link,-7.55097595603e-05,0.00265857220333,0.881978996316,0.471281207295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0227327179046,0.02251126982,0.0686579651168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.389061584324,-0.107940353826,-9.83622045517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845085229465,2667,1592874845085038884,imu_link,-0.000154889656256,0.00255963025378,0.882138428694,0.470983244844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0251730035996,0.0408518629609,0.0676749257878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.338643848896,-0.0526125505567,-9.8231991291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845095507482,2668,1592874845095084352,imu_link,-0.000300142733559,0.00243648716614,0.882303509743,0.470674505513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031287952225,0.0505922497294,0.0702329918616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.340989769995,-0.00406638751738,-9.84442975521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845105511491,2669,1592874845105249575,imu_link,-0.000494309050318,0.00234243576191,0.882465074228,0.47037183315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0263979307744,0.051829920546,0.0690403118223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235211666301,0.0469861440361,-9.87263600826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845114859218,2670,1592874845114609476,imu_link,-0.000612861617419,0.00231809699518,0.882599421392,0.470119678578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00315679747687,0.0336516616364,0.0578608069084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11735287942,0.0911573598161,-9.92763726711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845125472961,2671,1592874845125105425,imu_link,-0.000731156281414,0.00230465651139,0.882740194582,0.469855193477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00194142478256,0.027510822092,0.0602255607783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0427988950163,0.0867515474558,-9.95909826756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845135217168,2672,1592874845135007722,imu_link,-0.000943822288382,0.00229421450535,0.882892091672,0.469569377454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0129496144487,0.0384404871276,0.065230564208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219826397952,0.0622002544813,-9.92766530514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845145540942,2673,1592874845145304936,imu_link,-0.00118204887362,0.00229292465748,0.883031410693,0.469306800491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0178239211684,0.0287330403326,0.0602008766041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177908679098,0.0248355248012,-9.84027311802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845155446485,2674,1592874845155257577,imu_link,-0.00140615055308,0.00230512471456,0.883189802063,0.469007977195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154025626423,0.0237322584293,0.0686931979055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21857900247,0.0143066223944,-9.77469217777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845165492714,2675,1592874845165065946,imu_link,-0.00161146938904,0.00225797232722,0.88336719987,0.468673334979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0203115820021,0.0101803888305,0.0770523153804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268952782452,0.0573436934501,-9.74482408762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845175889866,2676,1592874845175087248,imu_link,-0.00162988665083,0.00222585260427,0.883517510902,0.468390005209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00659472749467,-0.0128843763652,0.0658169548243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184939998761,0.125259136967,-9.7708655715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845185481164,2677,1592874845185083151,imu_link,-0.0017253875942,0.00223758684568,0.883663270023,0.468114560183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00660413490308,0.0152619186096,0.0625275888826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816960049793,0.118316869065,-9.79309680462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845195412716,2678,1592874845195088262,imu_link,-0.00186652434841,0.00228161165165,0.883814242197,0.467828703292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000489165536758,0.0262240866939,0.0651019793015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0840920696035,0.0410781707615,-9.79169256687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845205294604,2679,1592874845205073365,imu_link,-0.00200480927381,0.00234435840062,0.883978398876,0.467517566563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00563522125084,0.015148135053,0.0710473615489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208963383734,-0.0556935753673,-9.77322134972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845214983036,2680,1592874845214699580,imu_link,-0.00215563033057,0.00243009432846,0.884136007029,0.467218331162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0105157713148,0.0151810365355,0.0685915192482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254645431042,-0.135119203106,-9.78874623775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592874845225634450,2681,1592874845225079329,imu_link,-0.00229011483257,0.00250598718646,0.88428686921,0.466931695588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0153963094153,0.00666260429223,0.0660213732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305176030472,-0.182952639461,-9.82084860802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
